seed_x,seed_y
0.505082,0.299908
0.611723,0.832717
0.93928,0.672264
0.698757,0.336913
0.537397,0.0229059
0.662849,0.329142
0.074623,0.267968
0.853431,0.436455
0.628835,0.884382
0.5979,0.83122
0.266084,0.580965
0.456625,0.743036
0.620326,0.42303
0.674624,0.140022
0.047166,0.0188222
0.40026,0.674133
0.820157,0.69209
0.129643,0.322289
0.628186,0.956112
0.892702,0.990971
0.255373,0.0800209
0.466774,0.0902666
0.892668,0.3264
0.235184,0.156475
0.388609,0.930878
0.214284,0.987904
0.8351,0.181082
0.363831,0.634886
0.609235,0.460324
0.211517,0.886515
