seed_x,seed_y
0.115748,0.509546
0.337631,0.535356
0.719072,0.899859
0.644873,0.629945
0.154859,0.170822
0.738654,0.489185
0.367335,0.062412
0.858959,0.479295
0.775405,0.865589
0.522984,0.65086
0.429972,0.822819
0.705513,0.498156
0.80885,0.39319
0.862534,0.0592775
0.0782932,0.273887
0.34,0.474066
0.992813,0.640666
0.499105,0.0586671
0.872035,0.901402
0.883748,0.945782
0.520249,0.137848
0.246132,0.396618
0.728464,0.42923
0.0611251,0.00992336
0.390869,0.810809
0.455496,0.706353
0.886203,0.21064
0.047029,0.294029
0.471917,0.339099
0.18204,0.72458
