seed_x,seed_y
0.515065,0.294533
0.618751,0.840342
0.944926,0.666428
0.700139,0.3294
0.547206,0.0278364
0.660905,0.325038
0.0671176,0.273238
0.853289,0.435357
0.625077,0.878118
0.599821,0.835844
0.261882,0.574763
0.450243,0.749315
0.615492,0.423796
0.669806,0.142093
0.0463679,0.012282
0.401805,0.679263
0.81573,0.693409
0.12017,0.332052
0.621933,0.952465
0.892932,0.99213
0.248581,0.0785382
0.472432,0.0824115
0.896878,0.323763
0.239647,0.160662
0.388551,0.933957
0.208099,0.980083
0.83379,0.190935
0.371954,0.643626
0.612756,0.463432
0.212272,0.890667
