seed_x,seed_y
0.949323,0.00695256
0.994748,0.745034
0.750127,0.354214
0.774056,0.0776933
0.924839,0.29162
0.556917,0.105493
0.341066,0.555218
0.845706,0.37659
0.424013,0.542983
0.702591,0.91215
0.0370618,0.242989
0.108819,0.90943
0.356877,0.464731
0.412033,0.252857
0.003668,0.342558
0.48447,0.953714
0.578881,0.763952
0.390161,0.854412
0.287423,0.757333
0.905215,0.945202
0.116143,0.00217601
0.775105,0.345559
0.873721,0.1827
0.478422,0.384676
0.385452,0.898552
0.124603,0.561668
0.763686,0.71804
0.806542,0.883974
0.801127,0.629725
0.252709,0.884438
