seed_x,seed_y
0.594929,0.25153
0.674974,0.901339
0.990097,0.619742
0.711192,0.269291
0.625675,0.0672807
0.645356,0.292209
0.00707413,0.315404
0.852156,0.426569
0.595011,0.828004
0.615189,0.872841
0.228264,0.525152
0.399189,0.799547
0.576821,0.429917
0.63126,0.158656
0.0399829,0.0449827
0.414166,0.720302
0.780313,0.703957
0.0443828,0.410163
0.571913,0.923286
0.894768,0.997924
0.194248,0.0666761
0.517691,0.0195703
0.930561,0.30267
0.275352,0.19416
0.388088,0.958587
0.15862,0.917516
0.823307,0.269754
0.436939,0.713545
0.640923,0.488299
0.218319,0.923884
