seed_x,seed_y
0.694758,0.197777
0.745254,0.977585
0.950573,0.561384
0.725008,0.194154
0.723761,0.116586
0.625919,0.251173
0.074623,0.36811
0.850738,0.415585
0.55743,0.765362
0.634398,0.919087
0.186241,0.463138
0.335371,0.862337
0.528481,0.437568
0.583078,0.179359
0.0320016,0.110384
0.429618,0.771602
0.736042,0.717143
0.0538562,0.5078
0.509388,0.886813
0.897064,0.986337
0.126331,0.0518485
0.574266,0.0667012
0.972665,0.276303
0.319982,0.236032
0.387508,0.989374
0.0967706,0.839308
0.810203,0.368279
0.51817,0.800945
0.676133,0.519381
0.225877,0.965406
