seed_x,seed_y
0.420227,0.345598
0.551985,0.767908
0.891286,0.721868
0.687013,0.400779
0.454023,0.0204406
0.679371,0.364023
0.138419,0.223167
0.854636,0.445792
0.66078,0.937628
0.581572,0.791911
0.301803,0.633677
0.51087,0.689665
0.661415,0.416527
0.715579,0.122424
0.0539501,0.0744132
0.387127,0.630529
0.857787,0.680882
0.210167,0.239297
0.681332,0.987114
0.89075,0.981122
0.313102,0.0926244
0.418686,0.157035
0.85688,0.348811
0.197248,0.120884
0.389101,0.904709
0.266856,0.944889
0.846238,0.0973362
0.294784,0.560596
0.579306,0.433903
0.205092,0.851221
