seed_x,seed_y
0.335372,0.391289
0.492247,0.703098
0.843292,0.771472
0.675269,0.464645
0.37065,0.0623502
0.695892,0.398904
0.202216,0.178367
0.855841,0.455129
0.692724,0.990874
0.565244,0.752602
0.337522,0.686388
0.565114,0.636293
0.702503,0.410023
0.756533,0.104826
0.0607342,0.130004
0.373993,0.586924
0.895417,0.669674
0.290691,0.156305
0.734479,0.981643
0.888799,0.971273
0.370832,0.105228
0.370597,0.223804
0.821092,0.371223
0.159312,0.0852929
0.389594,0.87854
0.319428,0.878412
0.857376,0.0135903
0.225738,0.486307
0.549378,0.407482
0.198668,0.815928
