seed_x,seed_y
0.979272,0.0445799
0.945552,0.798406
0.789652,0.395065
0.764385,0.0250979
0.9935,0.257106
0.570523,0.134218
0.288528,0.518324
0.846699,0.384279
0.45032,0.586832
0.689145,0.944523
0.0664774,0.286399
0.153491,0.953383
0.390714,0.459375
0.44576,0.238365
0.00925491,0.296777
0.473654,0.917805
0.609871,0.754722
0.323848,0.786066
0.331191,0.782864
0.903608,0.953313
0.0686015,0.00958981
0.735503,0.290573
0.903194,0.201157
0.44718,0.355366
0.385857,0.920103
0.0813083,0.616414
0.772858,0.649074
0.74968,0.945154
0.77648,0.607967
0.247418,0.913504
