seed_x,seed_y
0.944332,0.0633936
0.920954,0.825092
0.809414,0.41549
0.759549,0.00631383
0.968978,0.239849
0.577326,0.148581
0.262259,0.499877
0.847195,0.388123
0.463474,0.608757
0.682422,0.960709
0.0811853,0.308104
0.175828,0.975359
0.407633,0.456697
0.462624,0.231119
0.0120484,0.273887
0.468246,0.89985
0.625366,0.750107
0.290691,0.751893
0.353075,0.79563
0.902804,0.957369
0.0448306,0.0147795
0.715702,0.26308
0.91793,0.210386
0.431559,0.340711
0.38606,0.930878
0.0596611,0.643787
0.777445,0.61459
0.721249,0.975744
0.764157,0.597088
0.244773,0.928036
