seed_x,seed_y
0.450176,0.329472
0.573069,0.790781
0.908225,0.704361
0.691158,0.378238
0.483449,0.005649
0.67354,0.351712
0.115903,0.238979
0.854211,0.442497
0.649505,0.918835
0.587335,0.805784
0.289196,0.615072
0.491724,0.708502
0.646913,0.418822
0.701124,0.128635
0.0515557,0.0547929
0.391762,0.645918
0.844506,0.684838
0.181747,0.268588
0.662575,0.976172
0.891439,0.984598
0.292727,0.0881761
0.435658,0.13347
0.869511,0.340901
0.210637,0.133446
0.388928,0.913945
0.248301,0.968352
0.842307,0.126894
0.319154,0.586816
0.589869,0.443228
0.20736,0.863678
