seed_x,seed_y
0.759647,0.0983333
0.868244,0.600166
0.642847,0.243335
0.800307,0.220452
0.738474,0.385301
0.519987,0.0275232
0.483669,0.65536
0.843013,0.355719
0.352606,0.423962
0.739089,0.824283
0.0454663,0.125163
0.0130929,0.790129
0.265032,0.479269
0.320488,0.292194
0.0116493,0.46682
0.513828,0.948584
0.494767,0.789005
0.570156,0.952049
0.168625,0.688033
0.909577,0.923187
0.245185,0.0303485
0.882596,0.494808
0.793725,0.132603
0.56322,0.464233
0.384351,0.840057
0.242116,0.413072
0.738789,0.905236
0.960882,0.717915
0.868026,0.688782
0.26707,0.805547
