seed_x,seed_y
0.879442,0.0983333
0.875272,0.874652
0.846115,0.453423
0.750569,0.0551524
0.905222,0.207801
0.58996,0.175255
0.213474,0.465617
0.848116,0.395263
0.487903,0.649474
0.669935,0.990769
0.1085,0.348413
0.217309,0.978499
0.439054,0.451723
0.493942,0.217661
0.0172362,0.231376
0.458203,0.866505
0.654142,0.741536
0.229114,0.688429
0.393716,0.819337
0.901312,0.9649
0.000684653,0.0244174
0.678928,0.212021
0.945297,0.227524
0.402549,0.313495
0.386436,0.95089
0.0194591,0.694622
0.785962,0.550549
0.668448,0.962634
0.741271,0.576884
0.23986,0.955025
