seed_x,seed_y
0.550005,0.275719
0.643349,0.867028
0.964689,0.646003
0.704975,0.303102
0.581536,0.0450933
0.654102,0.310676
0.0408486,0.291686
0.852793,0.431512
0.611923,0.856193
0.606544,0.852031
0.247174,0.553059
0.427907,0.771292
0.598574,0.426474
0.652942,0.149339
0.0435745,0.0155521
0.407213,0.697218
0.800235,0.698024
0.087013,0.366226
0.60005,0.939699
0.893735,0.996186
0.22481,0.0733485
0.492233,0.0549184
0.911615,0.314535
0.255268,0.175318
0.388348,0.944732
0.186452,0.95271
0.829203,0.225418
0.400385,0.674216
0.625079,0.474311
0.214918,0.905199
