seed_x,seed_y
0.639852,0.162837
0.783908,0.50867
0.575091,0.173306
0.816887,0.310616
0.620771,0.444467
0.496662,0.0234195
0.573734,0.718607
0.841312,0.342537
0.307507,0.348791
0.76214,0.768788
0.0958931,0.050747
0.089674,0.714781
0.207025,0.48845
0.262671,0.317039
0.0212269,0.545302
0.53237,0.887025
0.441641,0.804828
0.683837,0.834885
0.0935948,0.644265
0.912333,0.909282
0.326686,0.0481416
0.950485,0.58907
0.7432,0.100963
0.616777,0.514479
0.383656,0.803112
0.316335,0.319221
0.723065,0.974203
0.936512,0.613036
0.910277,0.726081
0.27614,0.755721
