seed_x,seed_y
0.210585,0.45848
0.404397,0.60779
0.772713,0.844419
0.657999,0.558566
0.248041,0.123982
0.720188,0.4502
0.296033,0.112483
0.857612,0.46886
0.739702,0.925099
0.541233,0.694794
0.39005,0.763906
0.644886,0.557806
0.762927,0.400459
0.816761,0.0789462
0.0707109,0.211756
0.354679,0.5228
0.950756,0.653192
0.409108,0.0342578
0.812636,0.936052
0.885929,0.956789
0.455728,0.123762
0.299878,0.321994
0.768463,0.404181
0.103524,0.0329529
0.390318,0.840057
0.396739,0.780651
0.873755,0.117041
0.124199,0.377058
0.505366,0.368628
0.18922,0.764025
