seed_x,seed_y
0.355338,0.380538
0.506303,0.718347
0.854585,0.759801
0.678033,0.449618
0.390267,0.0524891
0.692005,0.390697
0.187205,0.188908
0.855557,0.452932
0.685208,0.978345
0.569086,0.761851
0.329118,0.673986
0.552351,0.648851
0.692835,0.411553
0.746897,0.108967
0.059138,0.116924
0.377083,0.597184
0.886563,0.672311
0.271744,0.175832
0.721974,0.988938
0.889258,0.973591
0.357248,0.102262
0.381912,0.208094
0.829513,0.36595
0.168238,0.0936673
0.389478,0.884698
0.307058,0.894054
0.854755,0.0332952
0.241984,0.503787
0.55642,0.413699
0.200179,0.824232
