seed_x,seed_y
0.559988,0.270344
0.650376,0.874652
0.970335,0.640167
0.706356,0.295588
0.591345,0.0500238
0.652159,0.306572
0.0333431,0.296956
0.852652,0.430414
0.608165,0.849929
0.608465,0.856655
0.242972,0.546857
0.421525,0.777571
0.59374,0.427239
0.648124,0.151409
0.0427763,0.0220922
0.408758,0.702348
0.795808,0.699342
0.0775396,0.375989
0.593797,0.936052
0.893965,0.997344
0.218019,0.0718658
0.49789,0.0470633
0.915825,0.311898
0.259731,0.179505
0.38829,0.947811
0.180267,0.944889
0.827893,0.235271
0.408508,0.682956
0.6286,0.477419
0.215674,0.909352
