seed_x,seed_y
0.999238,0.0338293
0.959608,0.783157
0.778359,0.383393
0.767148,0.0401251
0.973882,0.266967
0.566636,0.126011
0.303539,0.528865
0.846415,0.382082
0.442804,0.574304
0.692987,0.935273
0.058073,0.273996
0.140728,0.940825
0.381046,0.460905
0.436124,0.242506
0.00765865,0.309858
0.476744,0.928065
0.601017,0.757359
0.342794,0.805594
0.318686,0.775569
0.904067,0.950996
0.0821849,0.00662429
0.746818,0.306283
0.894773,0.195884
0.456106,0.363741
0.385741,0.913945
0.0936781,0.600772
0.770238,0.668778
0.765926,0.927674
0.783522,0.614183
0.24893,0.905199
