seed_x,seed_y
0.624877,0.235404
0.696058,0.924212
0.990097,0.602235
0.715337,0.24675
0.655101,0.0820723
0.639525,0.279898
0.022085,0.331216
0.85173,0.423274
0.583737,0.809212
0.620951,0.886715
0.215657,0.506548
0.380044,0.818384
0.562319,0.432212
0.616806,0.164867
0.0375885,0.0646031
0.418802,0.735692
0.767032,0.707913
0.0159626,0.439454
0.553156,0.912344
0.895457,0.994448
0.173873,0.0622279
0.534664,0.0117151
0.943192,0.29476
0.288741,0.206722
0.387914,0.967823
0.140065,0.894054
0.819376,0.299312
0.461308,0.739765
0.651486,0.497624
0.220586,0.936341
