seed_x,seed_y
0.859477,0.109084
0.861216,0.889902
0.857408,0.465094
0.747805,0.0701796
0.885604,0.19794
0.593848,0.183462
0.198463,0.455076
0.848399,0.39746
0.495419,0.662003
0.666094,0.995393
0.116904,0.360816
0.230072,0.965941
0.448721,0.450193
0.503578,0.21352
0.0188325,0.218296
0.455112,0.856246
0.662996,0.738899
0.210167,0.668902
0.406221,0.826632
0.900853,0.967218
0.014268,0.027383
0.667614,0.196311
0.953718,0.232798
0.393623,0.30512
0.386552,0.957047
0.00708926,0.710264
0.788583,0.530845
0.652202,0.945154
0.734229,0.570668
0.238348,0.96333
