seed_x,seed_y
0.205594,0.461168
0.400883,0.603978
0.76989,0.847337
0.657308,0.562323
0.243137,0.126447
0.72116,0.452252
0.299786,0.109848
0.857683,0.469409
0.741581,0.921967
0.540272,0.692482
0.392151,0.767006
0.648077,0.554667
0.765344,0.400076
0.81917,0.077911
0.07111,0.215026
0.353906,0.520235
0.952969,0.652533
0.413845,0.0293759
0.815762,0.934228
0.885814,0.95621
0.459124,0.124504
0.297049,0.325921
0.766357,0.4055
0.101293,0.0308593
0.390347,0.838517
0.399832,0.776741
0.87441,0.121967
0.120137,0.372688
0.503606,0.367074
0.188842,0.761949
