seed_x,seed_y
0.9044,0.084895
0.892842,0.855591
0.831999,0.438833
0.754023,0.0363683
0.929743,0.220127
0.585101,0.164996
0.232237,0.478794
0.847762,0.392517
0.478507,0.633814
0.674738,0.979207
0.0979942,0.332909
0.201355,0.994196
0.426969,0.453636
0.481896,0.222837
0.0152409,0.247726
0.462065,0.87933
0.643074,0.744833
0.252797,0.712838
0.378085,0.810219
0.901886,0.962004
0.0176639,0.0207105
0.693072,0.231659
0.934771,0.220932
0.413707,0.323963
0.386292,0.943193
0.0349214,0.67507
0.782686,0.57518
0.688756,0.984484
0.750073,0.584655
0.241749,0.944645
