seed_x,seed_y
0.460159,0.324097
0.580097,0.798406
0.913871,0.698525
0.69254,0.370725
0.493258,0.000718466
0.671596,0.347609
0.108397,0.24425
0.854069,0.441398
0.645747,0.912571
0.589256,0.810409
0.284994,0.608871
0.485343,0.714781
0.642079,0.419587
0.696306,0.130706
0.0507576,0.0482527
0.393307,0.651048
0.840079,0.686156
0.172273,0.278352
0.656322,0.972525
0.891669,0.985757
0.285935,0.0866933
0.441316,0.125615
0.873721,0.338265
0.2151,0.137633
0.38887,0.917024
0.242116,0.976172
0.840996,0.136746
0.327277,0.595556
0.59339,0.446336
0.208115,0.86783
