seed_x,seed_y
0.689766,0.200465
0.74174,0.973772
0.953396,0.564302
0.724317,0.197911
0.718857,0.114121
0.626891,0.253224
0.0708703,0.365475
0.850809,0.416134
0.559309,0.768494
0.633438,0.916775
0.188342,0.466239
0.338562,0.859198
0.530898,0.437186
0.585487,0.178324
0.0324007,0.107114
0.428845,0.769037
0.738256,0.716484
0.0491195,0.502918
0.512514,0.888636
0.89695,0.986916
0.129727,0.0525899
0.571437,0.0627736
0.970559,0.277621
0.317751,0.233938
0.387537,0.987834
0.0998631,0.843218
0.810858,0.363353
0.514108,0.796575
0.674372,0.517827
0.225499,0.96333
