seed_x,seed_y
0.160671,0.485357
0.369257,0.569667
0.744481,0.873598
0.651091,0.596134
0.198998,0.148635
0.729907,0.470718
0.33356,0.08613
0.858321,0.474352
0.758493,0.893778
0.531628,0.671671
0.411061,0.794913
0.676795,0.526411
0.787097,0.396633
0.840852,0.0685943
0.0747016,0.244456
0.346953,0.49715
0.972891,0.646599
0.456475,0.0147302
0.843898,0.917815
0.884781,0.950996
0.489687,0.131176
0.271591,0.36127
0.747411,0.417365
0.0812088,0.012017
0.390608,0.824663
0.427664,0.741547
0.880307,0.166303
0.0835831,0.333359
0.487761,0.353087
0.185441,0.743264
