seed_x,seed_y
0.0558501,0.541798
0.295463,0.489609
0.685194,0.934874
0.636584,0.675027
0.0960067,0.200405
0.750316,0.513807
0.412367,0.030788
0.859809,0.485886
0.797954,0.828004
0.511458,0.623113
0.455185,0.860027
0.743803,0.460481
0.837853,0.388599
0.891443,0.0468553
0.083082,0.313128
0.330729,0.443287
0.979532,0.632754
0.555946,0.11725
0.90955,0.879518
0.88237,0.938829
0.561,0.146745
0.212187,0.443749
0.703202,0.44505
0.0343468,0.0350465
0.391216,0.792337
0.492606,0.659428
0.894066,0.269754
0.00641341,0.24159
0.45079,0.320449
0.177505,0.699667
