seed_x,seed_y
0.664809,0.213903
0.72417,0.954711
0.967512,0.578892
0.720863,0.216695
0.694335,0.101794
0.63175,0.263484
0.0521067,0.352298
0.851163,0.41888
0.568704,0.784155
0.628635,0.905213
0.198848,0.481743
0.354517,0.8435
0.542983,0.435273
0.597533,0.173148
0.034396,0.0907635
0.424982,0.756212
0.749324,0.713187
0.025436,0.478509
0.528146,0.897755
0.896376,0.989813
0.146706,0.0562968
0.557294,0.0431357
0.960034,0.284213
0.306593,0.22347
0.387682,0.980137
0.115325,0.86277
0.814134,0.338722
0.4938,0.774725
0.66557,0.510057
0.22361,0.952949
