seed_x,seed_y
0.235543,0.445042
0.421967,0.626852
0.786829,0.82983
0.661453,0.539782
0.272563,0.111656
0.715329,0.439941
0.27727,0.12566
0.857258,0.466114
0.730306,0.94076
0.546035,0.706355
0.379545,0.748402
0.628932,0.573504
0.750843,0.402371
0.804715,0.0841221
0.0687156,0.195405
0.358542,0.535625
0.939688,0.656488
0.385425,0.0586671
0.797004,0.94517
0.886503,0.959686
0.438749,0.120055
0.314022,0.302356
0.778988,0.39759
0.114682,0.0434209
0.390173,0.847753
0.381277,0.800203
0.870479,0.09241
0.144507,0.398908
0.514169,0.376399
0.19111,0.774406
