seed_x,seed_y
0.799579,0.141336
0.819048,0.935649
0.891286,0.500109
0.739515,0.115261
0.826752,0.168357
0.60551,0.208084
0.15343,0.423452
0.84925,0.404051
0.517969,0.699588
0.654568,0.967646
0.142118,0.398024
0.268363,0.928267
0.477725,0.445602
0.532487,0.201098
0.0236212,0.179055
0.445842,0.825466
0.689558,0.730988
0.153327,0.610319
0.443736,0.848516
0.899475,0.97417
0.0550181,0.0362795
0.633669,0.14918
0.97898,0.248618
0.366845,0.279997
0.3869,0.975519
0.0318289,0.757189
0.796445,0.47173
0.603463,0.892714
0.713103,0.552018
0.233813,0.988243
