seed_x,seed_y
0.819545,0.130585
0.833104,0.9204
0.879993,0.488437
0.742279,0.100234
0.84637,0.178218
0.601622,0.199877
0.168441,0.433994
0.848966,0.401854
0.510452,0.687059
0.65841,0.976895
0.133713,0.385621
0.255599,0.940825
0.468057,0.447132
0.522851,0.205239
0.022025,0.192135
0.448932,0.835726
0.680704,0.733625
0.172273,0.629847
0.431231,0.841221
0.899934,0.971853
0.0414348,0.033314
0.644984,0.16489
0.970559,0.243344
0.375771,0.288372
0.386784,0.969362
0.0194591,0.741547
0.793824,0.491435
0.619709,0.910194
0.720145,0.558235
0.235325,0.979939
