seed_x,seed_y
0.0358843,0.552549
0.281407,0.47436
0.673902,0.946545
0.63382,0.690055
0.0763894,0.210266
0.754203,0.522014
0.427378,0.0202467
0.860093,0.488083
0.80547,0.815476
0.507616,0.613863
0.46359,0.87243
0.756567,0.447923
0.847521,0.387069
0.901079,0.0427146
0.0846783,0.326208
0.327639,0.433027
0.970677,0.630117
0.574893,0.136777
0.922055,0.872223
0.881911,0.936512
0.574583,0.14971
0.200872,0.459459
0.694781,0.450323
0.0254207,0.0434209
0.391332,0.786179
0.504976,0.643787
0.896686,0.289459
0.0226597,0.22411
0.443748,0.314233
0.175993,0.691362
