seed_x,seed_y
0.749664,0.103709
0.861216,0.592541
0.6372,0.237499
0.801689,0.227966
0.728666,0.390231
0.518043,0.0234195
0.491174,0.66063
0.842872,0.35462
0.348847,0.417698
0.74101,0.819658
0.0496685,0.118962
0.0194747,0.78385
0.260198,0.480034
0.31567,0.294265
0.0124474,0.473361
0.515373,0.943455
0.49034,0.790324
0.579629,0.942286
0.162373,0.684386
0.909807,0.922028
0.251977,0.0318312
0.888253,0.502663
0.789514,0.129966
0.567683,0.46842
0.384293,0.836978
0.248301,0.405251
0.737479,0.915089
0.969005,0.709175
0.871547,0.69189
0.267826,0.801395
