seed_x,seed_y
0.46515,0.321409
0.583611,0.802218
0.916695,0.695607
0.693231,0.366968
0.498162,0.00318373
0.670624,0.345557
0.104645,0.246885
0.853998,0.440849
0.643868,0.909439
0.590216,0.812721
0.282893,0.60577
0.482152,0.71792
0.639662,0.41997
0.693897,0.131741
0.0503585,0.0449827
0.39408,0.653613
0.837865,0.686816
0.167537,0.283234
0.653196,0.970701
0.891784,0.986337
0.28254,0.085952
0.444144,0.121687
0.875827,0.336946
0.217332,0.139726
0.388841,0.918563
0.239024,0.980083
0.840341,0.141672
0.331338,0.599926
0.595151,0.44789
0.208493,0.869906
