seed_x,seed_y
0.275474,0.423541
0.450079,0.65735
0.809414,0.806487
0.66698,0.509727
0.311798,0.0919334
0.707554,0.423526
0.247248,0.146743
0.856691,0.46172
0.715274,0.965817
0.553719,0.724854
0.362736,0.723597
0.603405,0.59862
0.731507,0.405432
0.785443,0.0924037
0.065523,0.169245
0.364722,0.556144
0.92198,0.661763
0.347531,0.0977222
0.771994,0.959759
0.887421,0.964321
0.411582,0.114124
0.336652,0.270935
0.79583,0.387043
0.132534,0.0601697
0.389942,0.860068
0.356537,0.831487
0.865238,0.0530002
0.176999,0.433868
0.528252,0.388832
0.194133,0.791014
