seed_x,seed_y
0.739681,0.173588
0.77688,0.981397
0.925164,0.535123
0.731226,0.160343
0.7679,0.138774
0.617172,0.232706
0.108397,0.391828
0.8501,0.410642
0.540518,0.737173
0.643042,0.939898
0.167331,0.435232
0.306653,0.890593
0.506729,0.441011
0.561396,0.188676
0.02841,0.139814
0.436571,0.794686
0.716121,0.723076
0.0964864,0.551737
0.481252,0.8704
0.898098,0.981122
0.0957682,0.0451761
0.599724,0.102049
0.991611,0.264438
0.340066,0.254874
0.387248,0.993992
0.0689385,0.804114
0.804307,0.412615
0.554724,0.840275
0.691977,0.533369
0.229278,0.984091
