seed_x,seed_y
0.659818,0.216591
0.720656,0.950899
0.970335,0.58181
0.720173,0.220452
0.689431,0.0993292
0.632722,0.265535
0.048354,0.349663
0.851234,0.419429
0.570583,0.787287
0.627675,0.902901
0.200949,0.484843
0.357708,0.840361
0.5454,0.43489
0.599942,0.172113
0.034795,0.0874935
0.42421,0.753647
0.751537,0.712528
0.0206993,0.473627
0.531272,0.899578
0.896261,0.990392
0.150102,0.0570382
0.554465,0.0392081
0.957928,0.285531
0.304362,0.221377
0.387711,0.978598
0.118418,0.866681
0.814789,0.333795
0.489739,0.770355
0.66381,0.508503
0.223232,0.950873
