seed_x,seed_y
0.510073,0.232717
0.692544,0.409551
0.501688,0.0974405
0.834848,0.408293
0.493258,0.508564
0.471394,0.076767
0.671304,0.787125
0.83947,0.328258
0.258649,0.267355
0.787113,0.708668
0.150522,0.0321429
0.172637,0.633154
0.144183,0.498397
0.200035,0.343954
0.0316025,0.630325
0.552458,0.820336
0.384088,0.82197
0.806992,0.707956
0.0123118,0.59685
0.915317,0.894219
0.414978,0.0674175
0.973115,0.691187
0.688466,0.0666857
0.674797,0.568913
0.382902,0.763089
0.396739,0.217551
0.706031,0.846122
0.830911,0.499417
0.95605,0.766488
0.285966,0.701743
