seed_x,seed_y
0.669801,0.146711
0.804992,0.531544
0.59203,0.190813
0.812742,0.288075
0.650197,0.429676
0.502493,0.0111086
0.551218,0.702795
0.841738,0.345833
0.318781,0.367583
0.756378,0.782661
0.0832864,0.0693511
0.0705287,0.733618
0.221526,0.486155
0.277125,0.310828
0.0188325,0.525682
0.527735,0.902415
0.454923,0.800872
0.655417,0.864176
0.112352,0.655207
0.911644,0.912758
0.306311,0.0436933
0.933513,0.565504
0.755831,0.108873
0.603388,0.501917
0.383829,0.812348
0.29778,0.342684
0.726996,0.993908
0.960882,0.639256
0.899714,0.716756
0.273872,0.768177
