seed_x,seed_y
0.724707,0.181651
0.766338,0.992834
0.933634,0.543877
0.729153,0.171614
0.753187,0.131378
0.620088,0.238862
0.0971393,0.383922
0.850313,0.412289
0.546155,0.746569
0.640161,0.932961
0.173635,0.444534
0.316226,0.881174
0.51398,0.439864
0.568624,0.18557
0.0296072,0.130004
0.434253,0.786991
0.722761,0.721099
0.0822763,0.537091
0.49063,0.875871
0.897753,0.98286
0.105956,0.0474002
0.591238,0.0902666
0.985296,0.268393
0.333372,0.248594
0.387334,0.99861
0.0782158,0.815845
0.806272,0.397836
0.542539,0.827165
0.686696,0.528706
0.228145,0.977862
