seed_x,seed_y
0.0857989,0.525672
0.316547,0.512483
0.702133,0.917366
0.640729,0.652486
0.125433,0.185613
0.744485,0.501496
0.389851,0.0466
0.859384,0.48259
0.786679,0.846797
0.517221,0.636986
0.442578,0.841423
0.724658,0.479318
0.823352,0.390894
0.876988,0.0530664
0.0806876,0.293507
0.335365,0.458676
0.992813,0.63671
0.527525,0.0879584
0.890792,0.89046
0.883059,0.942305
0.540625,0.142297
0.22916,0.420183
0.715833,0.43714
0.0477359,0.0224849
0.391042,0.801573
0.474051,0.682891
0.890135,0.240197
0.0226597,0.26781
0.461353,0.329774
0.179772,0.712123
