seed_x,seed_y
0.859477,0.0445799
0.938524,0.676412
0.69931,0.301692
0.786491,0.145316
0.836561,0.335995
0.539424,0.0685597
0.408615,0.602654
0.844431,0.366703
0.390188,0.486605
0.71988,0.870529
0.00344388,0.187177
0.0513835,0.852919
0.313371,0.471617
0.36867,0.271491
0.003668,0.401419
0.498376,0.999884
0.539038,0.775819
0.475422,0.942286
0.231151,0.724507
0.907281,0.934774
0.177268,0.0155209
0.826022,0.416256
0.835828,0.15897
0.518589,0.422361
0.38493,0.870844
0.180267,0.49128
0.751893,0.806712
0.87965,0.805315
0.832816,0.657699
0.259511,0.847069
