seed_x,seed_y
0.520056,0.227341
0.699572,0.417175
0.507334,0.103276
0.833467,0.400779
0.503067,0.503634
0.473338,0.0726634
0.663799,0.781854
0.839612,0.329356
0.262408,0.273619
0.785192,0.713292
0.14632,0.0259415
0.166255,0.639433
0.149017,0.497632
0.204853,0.341883
0.0308044,0.623784
0.550912,0.825466
0.388516,0.820651
0.797519,0.71772
0.0185643,0.600497
0.915088,0.895378
0.408186,0.0659348
0.978772,0.683332
0.692676,0.0693224
0.670334,0.564726
0.38296,0.766168
0.390554,0.225371
0.707341,0.855974
0.839034,0.508157
0.952529,0.76338
0.28521,0.705895
