seed_x,seed_y
0.125731,0.504171
0.344659,0.542981
0.724719,0.894023
0.646255,0.622432
0.164668,0.165891
0.73671,0.485081
0.359829,0.0676827
0.858817,0.478197
0.771646,0.871854
0.524905,0.655485
0.425769,0.816617
0.699131,0.504435
0.804016,0.393955
0.857716,0.0613479
0.0774951,0.267347
0.341545,0.479196
0.988386,0.641984
0.489632,0.0489034
0.865782,0.905049
0.883977,0.94694
0.513458,0.136366
0.251789,0.388763
0.732675,0.426593
0.0655881,0.00573617
0.390811,0.813888
0.449311,0.714174
0.884893,0.200787
0.0551521,0.302769
0.475438,0.342207
0.182796,0.728732
