seed_x,seed_y
0.97428,0.0472676
0.942038,0.802218
0.792475,0.397983
0.763694,0.0213411
0.998404,0.254641
0.571495,0.13627
0.284775,0.515689
0.846769,0.384828
0.452199,0.589964
0.688184,0.946835
0.0685786,0.2895
0.156682,0.956522
0.393131,0.458992
0.448169,0.23733
0.00965398,0.293507
0.472881,0.91524
0.612084,0.754063
0.319111,0.781184
0.334317,0.784688
0.903493,0.953893
0.0652057,0.0103312
0.732674,0.286645
0.905299,0.202476
0.444948,0.353273
0.385886,0.921642
0.0782158,0.620324
0.773513,0.644147
0.745618,0.949524
0.77472,0.606413
0.24704,0.91558
