seed_x,seed_y
0.540022,0.216591
0.713628,0.432425
0.518627,0.114948
0.830703,0.385752
0.522684,0.493773
0.477225,0.064456
0.648788,0.771313
0.839895,0.331553
0.269924,0.286148
0.78135,0.722542
0.137915,0.0135388
0.153491,0.651991
0.158685,0.496102
0.214489,0.337742
0.0292081,0.610704
0.547822,0.835726
0.39737,0.818014
0.778572,0.737248
0.0310694,0.607792
0.914629,0.897695
0.394603,0.0629693
0.990087,0.667621
0.701097,0.0745958
0.661408,0.556351
0.383076,0.772325
0.378184,0.241013
0.709962,0.875679
0.855281,0.525636
0.945487,0.757164
0.283698,0.714199
