seed_x,seed_y
0.909391,0.0177032
0.973664,0.714535
0.727542,0.330871
0.779583,0.107748
0.885604,0.311342
0.549142,0.089078
0.371088,0.576301
0.845139,0.372196
0.40898,0.517926
0.710275,0.893652
0.0202528,0.218184
0.0832922,0.884314
0.337541,0.467791
0.392761,0.261139
0.000475478,0.368719
0.49065,0.974234
0.561173,0.769227
0.428055,0.893467
0.262413,0.742743
0.906133,0.940567
0.14331,0.00810705
0.797734,0.37698
0.85688,0.172153
0.496274,0.401425
0.38522,0.886237
0.149342,0.530384
0.758444,0.75745
0.839034,0.849015
0.815211,0.642158
0.255732,0.86783
