seed_x,seed_y
0.619886,0.238092
0.692544,0.9204
0.99292,0.605153
0.714646,0.250506
0.650196,0.079607
0.640496,0.28195
0.0183323,0.32858
0.851801,0.423823
0.585616,0.812344
0.619991,0.884403
0.217758,0.509649
0.383235,0.815245
0.564736,0.43183
0.619215,0.163832
0.0379876,0.061333
0.418029,0.733127
0.769246,0.707254
0.0206993,0.434572
0.556282,0.914168
0.895342,0.995027
0.177268,0.0629693
0.531835,0.00778756
0.941087,0.296078
0.286509,0.204628
0.387943,0.966283
0.143157,0.897964
0.820031,0.294386
0.457246,0.735395
0.649726,0.496069
0.220209,0.934265
