seed_x,seed_y
0.594929,0.187026
0.752282,0.47436
0.549682,0.147045
0.823104,0.344427
0.576632,0.466655
0.487915,0.041886
0.607508,0.742324
0.840675,0.337594
0.290595,0.320601
0.770785,0.747977
0.114803,0.0228408
0.118392,0.686525
0.185272,0.491893
0.240989,0.326355
0.0248184,0.574733
0.539324,0.863941
0.421719,0.810762
0.726468,0.790948
0.0654584,0.627852
0.913366,0.904068
0.357248,0.0548141
0.975944,0.624418
0.724254,0.0890976
0.636861,0.533321
0.383395,0.789258
0.344167,0.284028
0.717169,0.929867
0.899958,0.573706
0.926122,0.740068
0.279541,0.737036
