seed_x,seed_y
0.165662,0.482669
0.372771,0.57348
0.747304,0.87068
0.651782,0.592377
0.203902,0.146169
0.728935,0.468667
0.329808,0.0887653
0.85825,0.473803
0.756614,0.89691
0.532588,0.673983
0.40896,0.791812
0.673604,0.529551
0.78468,0.397015
0.838443,0.0696294
0.0743025,0.241186
0.347726,0.499715
0.970677,0.647258
0.451738,0.00984837
0.840772,0.919639
0.884896,0.951575
0.486291,0.130435
0.274419,0.357342
0.749516,0.416046
0.0834403,0.0141106
0.390579,0.826203
0.424572,0.745458
0.879652,0.161377
0.0876447,0.337729
0.489522,0.354641
0.185819,0.74534
