seed_x,seed_y
0.989255,0.0284539
0.966636,0.775532
0.772713,0.377558
0.76853,0.0476388
0.964074,0.271898
0.564692,0.121907
0.311044,0.534136
0.846273,0.380983
0.439046,0.568039
0.694908,0.930649
0.0538707,0.267795
0.134346,0.934546
0.376212,0.46167
0.431306,0.244576
0.00686052,0.316398
0.478289,0.933195
0.59659,0.758678
0.352268,0.815357
0.312433,0.771922
0.904297,0.949837
0.0889766,0.00514153
0.752475,0.314139
0.890563,0.193247
0.460569,0.367928
0.385683,0.910867
0.0998631,0.592951
0.768927,0.678631
0.774049,0.918934
0.787043,0.617292
0.249685,0.901047
