seed_x,seed_y
0.33038,0.393976
0.488733,0.699286
0.840469,0.77439
0.674579,0.468402
0.365745,0.0648154
0.696864,0.400956
0.205968,0.175731
0.855912,0.455678
0.694604,0.994006
0.564284,0.750289
0.339623,0.689489
0.568305,0.633154
0.70492,0.40964
0.758943,0.103791
0.0611333,0.133274
0.37322,0.584359
0.897631,0.669015
0.295427,0.151423
0.737605,0.979819
0.888684,0.970694
0.374228,0.105969
0.367768,0.227732
0.818987,0.372541
0.157081,0.0831993
0.389623,0.877001
0.32252,0.874501
0.858031,0.00866409
0.221676,0.481937
0.547618,0.405928
0.19829,0.813851
