seed_x,seed_y
0.170654,0.479982
0.376285,0.577292
0.750127,0.867762
0.652472,0.58862
0.208807,0.143704
0.727963,0.466615
0.326055,0.0914006
0.858179,0.473253
0.754735,0.900043
0.533549,0.676296
0.406859,0.788711
0.670413,0.53269
0.782263,0.397398
0.836034,0.0706646
0.0739034,0.237916
0.348498,0.50228
0.968464,0.647918
0.447002,0.00496649
0.837646,0.921462
0.88501,0.952154
0.482895,0.129693
0.277248,0.353414
0.751621,0.414728
0.0856718,0.0162042
0.39055,0.827742
0.421479,0.749368
0.878997,0.156451
0.0917062,0.342099
0.491282,0.356195
0.186197,0.747417
