seed_x,seed_y
0.679784,0.20584
0.734712,0.966148
0.959042,0.570138
0.722936,0.205425
0.709048,0.10919
0.628834,0.257328
0.0633649,0.360204
0.850951,0.417232
0.563067,0.774758
0.631517,0.91215
0.192545,0.47244
0.344944,0.852919
0.535732,0.43642
0.590306,0.176254
0.0331988,0.100574
0.4273,0.763907
0.742683,0.715165
0.0396461,0.493155
0.518767,0.892284
0.89672,0.988075
0.136518,0.0540727
0.56578,0.0549184
0.966349,0.280258
0.313288,0.229751
0.387595,0.984756
0.106048,0.851039
0.812169,0.3535
0.505985,0.787835
0.670852,0.514719
0.224743,0.959178
