seed_x,seed_y
0.105765,0.514921
0.330603,0.527732
0.713426,0.905695
0.643492,0.637459
0.14505,0.175752
0.740597,0.493289
0.37484,0.0571413
0.859101,0.480393
0.779163,0.859325
0.521063,0.646236
0.434174,0.82902
0.711895,0.491877
0.813684,0.392425
0.867352,0.0572072
0.0790913,0.280427
0.338455,0.468936
0.99724,0.639347
0.508579,0.0684309
0.878287,0.897755
0.883518,0.944623
0.527041,0.139331
0.240475,0.404473
0.724254,0.431866
0.056662,0.0141106
0.390926,0.80773
0.461681,0.698532
0.887514,0.220492
0.0389059,0.285289
0.468396,0.335991
0.181284,0.720427
