seed_x,seed_y
0.80457,0.0741443
0.89987,0.634477
0.668255,0.269596
0.79409,0.186641
0.782613,0.363113
0.528733,0.0459896
0.449894,0.631642
0.843651,0.360662
0.369518,0.452151
0.730445,0.845094
0.0265562,0.15307
0.0162838,0.818384
0.286785,0.475825
0.34217,0.282878
0.00805771,0.43739
0.506875,0.971669
0.514689,0.783072
0.527525,0.995986
0.196762,0.704446
0.908544,0.928401
0.214623,0.023676
0.857138,0.459459
0.812671,0.144468
0.543136,0.44539
0.384611,0.853911
0.214284,0.448265
0.744686,0.8609
0.924328,0.757245
0.852181,0.674795
0.263669,0.824232
