seed_x,seed_y
0.39527,0.359037
0.534415,0.748846
0.87717,0.736457
0.683559,0.419563
0.429502,0.032767
0.68423,0.374282
0.157183,0.20999
0.85499,0.448538
0.670175,0.953288
0.57677,0.780349
0.312309,0.64918
0.526824,0.673967
0.6735,0.414614
0.727624,0.117248
0.0559454,0.0907635
0.383264,0.617704
0.868855,0.677586
0.23385,0.214887
0.696964,0.996233
0.890176,0.978226
0.330082,0.0963312
0.404542,0.176673
0.846354,0.355403
0.18609,0.110416
0.389246,0.897013
0.282318,0.925337
0.849514,0.0727051
0.274477,0.538746
0.570504,0.426132
0.203203,0.840841
