seed_x,seed_y
0.954314,0.00964023
0.991234,0.748846
0.752951,0.357132
0.773366,0.0739365
0.929743,0.289155
0.557889,0.107544
0.337313,0.552583
0.845777,0.377139
0.425892,0.546115
0.701631,0.914463
0.0391629,0.24609
0.11201,0.912569
0.359294,0.464348
0.414442,0.251822
0.00406706,0.339288
0.483697,0.951149
0.581095,0.763293
0.385425,0.84953
0.29055,0.759156
0.9051,0.945782
0.112747,0.00143463
0.772276,0.341632
0.875827,0.184019
0.47619,0.382583
0.38548,0.900091
0.12151,0.565578
0.764341,0.713114
0.80248,0.888344
0.799367,0.628171
0.252331,0.886514
