seed_x,seed_y
0.754656,0.165525
0.787422,0.96996
0.916695,0.52637
0.733298,0.149073
0.782613,0.146169
0.614256,0.226551
0.119656,0.399734
0.849888,0.408994
0.53488,0.727777
0.645924,0.946835
0.161028,0.42593
0.297081,0.900011
0.499478,0.442159
0.554169,0.191782
0.0272128,0.149625
0.438888,0.802381
0.70948,0.725054
0.110696,0.566383
0.471873,0.864929
0.898442,0.979384
0.0855807,0.042952
0.60821,0.113832
0.997927,0.260483
0.346761,0.261155
0.387161,0.989374
0.0596611,0.792383
0.802341,0.427394
0.566909,0.853385
0.697259,0.538031
0.230412,0.990319
