seed_x,seed_y
0.505082,0.235404
0.68903,0.405739
0.498865,0.0945226
0.835539,0.41205
0.488354,0.51103
0.470422,0.0788189
0.675057,0.78976
0.839399,0.327708
0.25677,0.264223
0.788073,0.706355
0.152623,0.0352436
0.175828,0.630014
0.141766,0.49878
0.197626,0.344989
0.0320016,0.633595
0.55323,0.817771
0.381875,0.822629
0.811729,0.703075
0.00918552,0.595026
0.915432,0.893639
0.418374,0.0681589
0.970286,0.695115
0.686361,0.0653674
0.677028,0.571006
0.382873,0.76155
0.399832,0.21364
0.705375,0.841196
0.82685,0.495047
0.95781,0.768043
0.286344,0.699666
