seed_x,seed_y
0.584946,0.192402
0.745254,0.466735
0.544036,0.141209
0.824486,0.351941
0.566823,0.471585
0.485972,0.0459896
0.615014,0.747595
0.840533,0.336496
0.286836,0.314337
0.772706,0.743352
0.119005,0.0166394
0.124774,0.680246
0.180438,0.492659
0.236171,0.328426
0.0256166,0.581273
0.540869,0.858811
0.417292,0.81208
0.735941,0.781184
0.0592058,0.624205
0.913595,0.902909
0.36404,0.0562968
0.981601,0.632273
0.720043,0.0864609
0.641324,0.537509
0.383337,0.786179
0.350352,0.276207
0.715858,0.920015
0.891835,0.564966
0.929642,0.743176
0.280297,0.732884
