seed_x,seed_y
0.789596,0.146711
0.81202,0.943274
0.896932,0.505944
0.738134,0.122775
0.816944,0.163426
0.607453,0.212188
0.145925,0.418182
0.849392,0.405149
0.521727,0.705852
0.652647,0.963021
0.14632,0.404225
0.274745,0.921988
0.482559,0.444837
0.537305,0.199028
0.0244194,0.172515
0.444296,0.820336
0.693985,0.729669
0.143853,0.600556
0.449989,0.852163
0.899246,0.975329
0.0618098,0.0377623
0.628011,0.141325
0.983191,0.251254
0.362382,0.27581
0.386958,0.978598
0.0380139,0.76501
0.797755,0.461878
0.59534,0.883974
0.709582,0.54891
0.233057,0.992395
