seed_x,seed_y
0.864468,0.0418923
0.942038,0.680224
0.702133,0.30461
0.7858,0.141559
0.841465,0.33353
0.540396,0.0706115
0.404862,0.600018
0.844502,0.367253
0.392067,0.489737
0.718919,0.872841
0.00134277,0.190278
0.0545744,0.856058
0.315788,0.471235
0.371079,0.270455
0.00326893,0.398149
0.497603,0.997319
0.541251,0.77516
0.470685,0.937404
0.234277,0.72633
0.907167,0.935353
0.173873,0.0147795
0.823193,0.412328
0.837933,0.160288
0.516358,0.420267
0.384959,0.872383
0.177174,0.495191
0.752548,0.801786
0.875589,0.809685
0.831055,0.656145
0.259133,0.849145
